,Median,5perc,95perc
1750,0.0,0.0,0.0
1751,0.0056119394999999996,0.001114583175,0.015335834824999995
1752,0.00904916025,0.0020404249500000004,0.024423044499999987
1753,0.005628108749999999,0.0010302525425000002,0.015601886799999997
1754,-0.00299349725,-0.00685300145,-0.0012006908175000023
1755,0.00197590225,0.0006196475700000001,0.004981203949999996
1756,0.0050092652500000005,0.0005616331925000001,0.014621037099999986
1757,-0.0054845169999999995,-0.015956235699999998,-0.00021926694500000357
1758,-0.00152722855,-0.0046799823499999995,0.0002586371124999999
1759,-0.0029945167500000005,-0.0079895569,-0.0005381611875000047
1760,-0.008643026500000001,-0.022317358750000002,-0.0023322352250000023
1761,-0.005572782,-0.01527178675,-0.0007720199750000053
1762,-0.0023309834999999998,-0.005167774325,-0.0009613450750000013
1763,-0.00238522075,-0.005495709099999999,-0.0008099832200000008
1764,0.01041814975,0.00250206245,0.028173752499999986
1765,-0.00561875675,-0.01443003845,-0.0014088988975000003
1766,0.00162599725,6.863590000000005e-05,0.004260805199999999
1767,0.000794780625,-0.00030532861999999996,0.002042897824999999
1768,-0.0138859455,-0.037593593499999994,-0.002359919025000004
1769,-0.00724352375,-0.018463934249999998,-0.0016651279775000021
1770,-0.00751794875,-0.019086065750000002,-0.0017318658925000016
1771,0.0026251555000000003,0.0007207831450000003,0.006824841799999992
1772,0.0072404285,0.0019475420000000005,0.019079981749999957
1773,0.00518594075,0.0013697147575000002,0.013702974174999999
1774,-0.0097397815,-0.0262089705,-0.0019026301250000012
1775,-0.0029535332500000002,-0.009552230125,0.0007303899524999973
1776,0.0014657987,0.00021390333750000002,0.0036496457499999987
1777,-0.004707837249999999,-0.014875933,0.0008382335750000001
1778,-0.0095945375,-0.028289978,-8.060905000000248e-05
1779,-0.0038845484999999996,-0.01213315435,0.000672164557499997
1780,-0.012533200750000001,-0.034932295249999995,-0.0017200472525000013
1781,-0.007808486,-0.023119157749999997,0.0001926083349999936
1782,-0.006140149250000001,-0.017291850575,-0.0004004632425000005
1783,-0.003982327250000001,-0.011263521825,7.3060670749997e-05
1784,0.0053825967499999995,0.001965206225,0.011453519299999996
1785,-0.006618080500000001,-0.018621762425,-0.00040623119750000957
1786,-0.0006505293500000001,-0.0041442103,0.002150790724999998
1787,-0.0059855215,-0.017947718375,0.0006721974774999999
1788,-0.019509375000000002,-0.05484083925,-0.001997376950000018
1789,-0.012516745,-0.034893856,-0.0011998888775000016
1790,-0.013631929000000001,-0.0381929935,-0.0012675053250000073
1791,-0.004318447749999999,-0.01284667985,0.0007779956074999978
1792,-0.0004915425750000001,-0.003934132274999999,0.0023630161499999976
1793,-0.001441182,-0.005210221525,0.001372503104999998
1794,-0.01672474825,-0.04479505575,-0.002811708275000011
1795,-0.01012571075,-0.028494516,-0.0004800599000000032
1796,-0.0052485845,-0.0134881166,-0.0006074155450000066
1797,-0.01146191875,-0.03208047875,-0.0006340761575000033
1798,-0.01570376875,-0.04320430025,-0.0015667213575000032
1799,-0.0141975545,-0.0378560445,-0.002141193175
1800,-0.01913033,-0.049820900249999994,-0.0038737179750000027
1801,-0.01486271075,-0.03984309675,-0.0019840873750000027
1802,-0.01607021025,-0.040976044999999996,-0.003371425250000004
1803,-0.01072540825,-0.02683248675,-0.0021242601000000185
1804,-0.0067836400000000005,-0.0188503766,0.0004540870399999936
1805,-0.016526489749999998,-0.042454253250000004,-0.0031541481750000065
1806,-0.01321827275,-0.03485690825,-0.0014777145550000188
1807,-0.0169759585,-0.0445636455,-0.002420676950000022
1808,-0.029873282499999997,-0.0797293795,-0.004663580825000006
1809,-0.024109067499999998,-0.06308836,-0.004253439225000018
1810,-0.025928652500000003,-0.068129017,-0.004505953800000009
1811,-0.018830945,-0.049269512,-0.0027891638000000214
1812,-0.01337312275,-0.03472241825,-0.001541161470000008
1813,-0.016583272,-0.042367627500000005,-0.0027956898750000157
1814,-0.0310991025,-0.08001232625,-0.006380128375000005
1815,-0.0257400175,-0.06702462675000001,-0.004368980550000046
1816,-0.02459003,-0.062135878000000005,-0.005148842900000003
1817,-0.026846765,-0.06943123525,-0.004615782400000002
1818,-0.03402168,-0.0885763835,-0.0059608815500000025
1819,-0.030254895,-0.07784532825,-0.005734837150000017
1820,-0.0370802875,-0.09476790075000001,-0.007889593825000044
1821,-0.034530292500000004,-0.08936795624999999,-0.006351766150000033
1822,-0.03398556,-0.08574387474999999,-0.007555189600000023
1823,-0.02861116,-0.07144559924999999,-0.006272713975000016
1824,-0.0267726275,-0.06866058725,-0.00433397880000003
1825,-0.034756762499999996,-0.08768910199999999,-0.007273744150000009
1826,-0.030494285000000003,-0.077514114,-0.005635029525000001
1827,-0.034693602500000004,-0.08826542425,-0.006422044575000008
1828,-0.0492132475,-0.12645182425,-0.00939085147500001
1829,-0.043649795000000005,-0.1106881155,-0.008894253975000002
1830,-0.048319735,-0.12016583275,-0.010448248200000076
1831,-0.038657495,-0.09571795174999999,-0.008079606200000007
1832,-0.0358613425,-0.088536605,-0.007293174200000002
1833,-0.039066925,-0.095807567,-0.00857267955000003
1834,-0.0520357625,-0.12857199025000002,-0.011819188475000006
1835,-0.045793480000000004,-0.11354323974999998,-0.009501505350000045
1836,-0.0490451675,-0.11923173625,-0.011336573150000029
1837,-0.051039465,-0.12589088275,-0.010580835650000014
1838,-0.0575600475,-0.14234388825,-0.011897936600000002
1839,-0.055414527500000005,-0.13552930224999998,-0.012214606400000029
1840,-0.0580322,-0.1401028045,-0.013924729675000044
1841,-0.061520255,-0.15026323449999998,-0.013485524025000003
1842,-0.05979367,-0.14286330325,-0.014819171025000008
1843,-0.0527445,-0.124194042,-0.01350210090000003
1844,-0.052563065,-0.12469740824999999,-0.012272549350000014
1845,-0.06353468749999999,-0.1490879765,-0.01623748472500009
1846,-0.05908222,-0.13917672775,-0.014291132425000021
1847,-0.06815632499999999,-0.16078364275,-0.016392063650000017
1848,-0.0804806825,-0.1902622025,-0.019641331250000057
1849,-0.07724473000000001,-0.1805163995,-0.019499247000000136
1850,-0.08186462,-0.190553165,-0.020940717500000074
1851,-0.07164456250000001,-0.16566759350000002,-0.018442579275000124
1852,-0.06721901250000001,-0.15470414475,-0.01744514617500006
1853,-0.07195483,-0.16522166049999998,-0.018847781950000024
1854,-0.08986704,-0.2056405975,-0.02396069575000005
1855,-0.08265823,-0.1889113725,-0.021592799750000027
1856,-0.0843117,-0.1901929775,-0.023415390500000022
1857,-0.0913600975,-0.20813484249999997,-0.023925122250000055
1858,-0.0960528275,-0.218859655,-0.025074825000000026
1859,-0.098163295,-0.2211898075,-0.026848481750000004
1860,-0.10309919249999999,-0.229608935,-0.029395453250000203
1861,-0.10223731250000001,-0.22808713749999998,-0.028263734250000005
1862,-0.102785815,-0.22790487499999998,-0.02945149375000002
1863,-0.0983983375,-0.215768235,-0.029100588750000093
